	cm_angle.dist_ctr2best.mean	cm_angle.dist_ctr2worst.mean	cm_angle.angle.mean	cm_angle.costs_runtime	cm_grad.mean	cm_grad.costs_runtime	disp.ratio_mean_02	disp.ratio_mean_05	disp.ratio_mean_10	disp.ratio_mean_25	disp.ratio_median_02	disp.ratio_median_05	disp.ratio_median_10	disp.ratio_median_25	disp.diff_mean_02	disp.diff_mean_05	disp.diff_mean_10	disp.diff_mean_25	disp.diff_median_02	disp.diff_median_05	disp.diff_median_10	disp.diff_median_25	disp.costs_runtime	ela_conv.conv_prob	ela_conv.lin_prob	ela_conv.lin_dev.orig	ela_conv.lin_dev.abs	ela_conv.costs_runtime	ela_curv.grad_norm.min	ela_curv.grad_norm.lq	ela_curv.grad_norm.mean	ela_curv.grad_norm.med	ela_curv.grad_norm.uq	ela_curv.grad_norm.max	ela_curv.grad_norm.sd	ela_curv.grad_scale.nas	ela_curv.hessian_cond.nas	ela_curv.costs_fun_evals	ela_curv.costs_runtime	ela_distr.skewness	ela_distr.kurtosis	ela_distr.number_of_peaks	ela_distr.costs_runtime	ela_level.mmce_lda_10	ela_level.mmce_qda_10	ela_level.mmce_mda_10	ela_level.lda_qda_10	ela_level.lda_mda_10	ela_level.qda_mda_10	ela_level.mmce_lda_25	ela_level.mmce_qda_25	ela_level.mmce_mda_25	ela_level.lda_qda_25	ela_level.lda_mda_25	ela_level.qda_mda_25	ela_level.mmce_lda_50	ela_level.mmce_qda_50	ela_level.mmce_mda_50	ela_level.lda_qda_50	ela_level.lda_mda_50	ela_level.qda_mda_50	ela_level.costs_runtime	ela_local.n_loc_opt.abs	ela_local.n_loc_opt.rel	ela_local.best2mean_contr.orig	ela_local.basin_sizes.avg_best	ela_local.basin_sizes.avg_non_best	ela_local.basin_sizes.avg_worst	ela_local.fun_evals.min	ela_local.fun_evals.lq	ela_local.fun_evals.mean	ela_local.fun_evals.median	ela_local.fun_evals.uq	ela_local.fun_evals.max	ela_local.fun_evals.sd	ela_local.costs_fun_evals	ela_local.costs_runtime	ela_meta.lin_simple.adj_r2	ela_meta.lin_simple.intercept	ela_meta.lin_simple.coef.min	ela_meta.lin_simple.coef.max	ela_meta.lin_simple.coef.max_by_min	ela_meta.lin_w_interact.adj_r2	ela_meta.quad_simple.adj_r2	ela_meta.quad_simple.cond	ela_meta.quad_w_interact.adj_r2	ela_meta.costs_runtime	ic.h.max	ic.eps.s	ic.eps.max	ic.eps.ratio	ic.m0	ic.costs_runtime	nbc.nn_nb.sd_ratio	nbc.nn_nb.mean_ratio	nbc.nn_nb.cor	nbc.dist_ratio.coeff_var	nbc.nb_fitness.cor	nbc.costs_runtime
22_27	0.488388968874672	0.9374041286006628	0.5932614275955582	0.0022140222021216757	0.11582686513838467	0.004065040748611975	0.5795088183932213	0.6517606753349643	0.6345709591797276	0.42225199157163285	0.5372359959744691	0.642744634851104	0.6054892021195918	0.420408521385114	0.5795088183932251	0.6517606753349624	0.6345709591797261	0.4222519915716362	0.5372359959744675	0.6427446348511089	0.6054892021195927	0.4204085213851124	0.0029761905395045054	0.721	0.0	0.9999999993787443	4.232570596728342e-10	0.0016748768608703872	1.0387172207073709e-08	1.2694677487710472e-08	4.419733489089651e-10	2.9722202555550166e-09	7.817012805607879e-10	1.1510582234853822e-10	1.8657873479384528e-10	0.0	0.0	1.0	0.10368234249249964	0.05590406849156922	0.03234399464550568	0.25	0.0013123359821647102	0.6666666666666667	0.7599999999999999	0.6363636363636365	0.07298301486199653	0.27472527472527475	0.3451676528599604	0.7000000000000001	0.8888888888888891	0.8767123287671235	0.1319080274304156	0.07324675324675324	0.12018140589569157	0.5126582278481012	0.4285714285714287	0.4771241830065359	0.13201294089797264	0.04281195079086109	0.2133129770992364	0.05919463086391456	1.0	1.0	0.49944055017962363	0.0	0.8526785714285718	0.0	0.05813953488372092	0.04968944099378881	0.0738744548860635	0.057199211045364885	0.0663129973474801	0.05043227665706053	0.06537342394626974	0.07387445488606349	0.06872733552719194	0.13173280298561216	1.061407602477905e-08	1.0246389089134378e-10	9.435802196211596e-11	0.0005618617617128459	0.19442035458179338	0.2351366346231441	4.731402302204994e-05	0.3793946251472757	0.003030303079230851	0.6067777963576403	0.03071017274472217	0.0	0.020454545454545444	0.6249999999999992	0.019457659372577242	0.21204698868552302	0.6365805731273141	0.14508928861568535	0.5283887497827402	0.20145383371712172	0.012703583209000089
22_28	0.4937856641673877	0.7840465623987878	0.4043168433225047	0.003321033292443093	0.21496282568756803	0.0044715448684303095	0.5096077447332908	0.5841907478260807	0.5704319504363766	0.5198938924136192	0.4169992583984109	0.5710462776387579	0.5830207291964066	0.5333052588049282	0.5096077447332935	0.5841907478260795	0.5704319504363752	0.5198938924136225	0.4169992583984098	0.5710462776387618	0.5830207291964074	0.5333052588049271	0.0017857143618148618	0.6029999999999999	0.0	0.9999999995162282	3.6930113555593123e-10	0.0020197044491141237	1.661664307585249e-08	1.4554918557818607e-08	4.338889374075371e-10	3.2510116987045442e-09	9.410408684943762e-10	1.469046307043022e-10	1.6091938540895825e-10	0.0	0.0	1.0	0.10936113574883291	0.04237429088623757	0.047650887591610666	0.16666666666666669	0.0013123359668871092	0.6666666666666667	0.9600000000000002	0.6666666666666669	0.0329453107840983	0.25676937441643316	0.42260208926875376	0.6777777777777778	0.7222222222222222	0.7534246575342466	0.17051597051596978	0.08355688027819151	0.11137132448607856	0.588607594936709	0.42207792207792216	0.496732026143791	0.1591758300416351	0.0482628092469919	0.19373654335486393	0.08519015659139609	1.0	1.0	0.49854070680283613	0.0	0.8526785714285718	0.0	0.08139534883720932	0.07950310559006211	0.095003378170874	0.08284023668639053	0.08222811671087533	0.05043227665706053	0.06407536545222178	0.09500337817087402	0.08530478329016072	0.10474825265333829	3.6733025971670577e-08	5.6403828488297285e-11	7.780616462750342e-11	0.0010044831476186578	0.27903128507580116	0.19012352487530562	2.8239311647197745e-05	0.3828041796729775	0.0032634033234007257	0.6079450991288764	0.03071017274472217	1.4334935859868522e-08	0.020454545454545444	0.6374999999999985	0.0357278782132575	0.29083012842349026	0.6840483132994929	0.2619556868650936	0.4390604046708212	0.08466132530970331	0.007817589729061996
22_29	0.24760400088971662	0.6739095440234123	0.5229338412337333	0.0029520296064087076	0.12821370563024084	0.004878048893602041	0.648304153018341	0.6217857621629627	0.6618588146577007	0.6117947348256926	0.6225413913452736	0.5839627017914663	0.6540890665949473	0.6124097767075501	0.6483041530183444	0.6217857621629614	0.6618588146576991	0.6117947348256971	0.6225413913452733	0.5839627017914697	0.6540890665949491	0.6124097767075459	0.0020833333975754185	0.5860000000000001	0.0	0.999999999534311	3.716692239161712e-10	0.01921182267629281	1.8448813920077404e-08	1.7939368439727782e-08	4.330094389657875e-10	3.3051397663191902e-09	8.475972178701337e-10	8.725478508697188e-11	1.4352647014919726e-10	0.0	0.0	1.0	0.09755989351517394	0.022287931983216748	0.057968194429107625	0.08333333333333334	0.0015748031633200511	0.6666666666666667	0.8400000000000001	0.6060606060606062	0.055120039196472445	0.2941176470588234	0.40512820512820513	0.6777777777777778	0.8750000000000002	0.8630136986301371	0.12858312858312868	0.07176108915239351	0.12008281573498972	0.7278481012658229	0.5714285714285713	0.6405228758169936	0.14309646796035222	0.045764499121265304	0.2092519083969464	0.08250559283048937	1.0	1.0	0.49534184204061205	0.0	0.8526785714285718	0.0	0.06976744186046513	0.059627329192546576	0.08222775013819791	0.0631163708086785	0.07427055702917773	0.06268011527377523	0.06748465675949863	0.08222775013819791	0.07029873943004164	0.034505830926401096	3.0641098112349875e-08	5.937992477651285e-13	4.324385107510001e-11	0.04816566486788908	0.1594010391870577	0.11656021623354365	5.300323914843548e-05	0.3304705632886789	0.0037296037846040395	0.7344136139319472	0.03262955854126728	1.2527111271238795e-08	0.006818181818181812	0.6499999999999984	0.02359657468850346	0.18789024290467343	0.5457709878755901	0.3706399601193331	0.5324592490485188	0.08229831854988903	0.009120521311072091
22_3	0.3519318157720135	0.844327350893731	0.4891267214815319	0.002952029595669287	0.12966096334387275	0.0044715448684303095	0.7833216335598189	0.7644637697769426	0.6689538850780153	0.6125688962098622	0.7171077213208655	0.7405855444742729	0.6809385626028214	0.6047862656959097	0.783321633559827	0.7644637697769404	0.6689538850780136	0.6125688962098651	0.7171077213208613	0.7405855444742767	0.6809385626028215	0.6047862656959068	0.002380952459321538	0.59	0.0	0.9999999994890096	4.074165247545092e-10	0.0019211822826829823	4.163056776754888e-08	1.6930210327135242e-08	4.107020114189905e-10	3.3408606610813914e-09	7.359575310046066e-10	1.1548917416603186e-10	1.547912142308693e-10	0.0	0.0	1.0	0.09152617567894784	0.04084239363008029	0.05049567569244852	0.125	0.0007874016045764272	0.6666666666666667	0.7999999999999999	0.6060606060606062	0.06369426751592357	0.2941176470588234	0.3846153846153846	0.6666666666666664	0.8333333333333333	0.8767123287671235	0.13513513513513511	0.06909090909090909	0.11111111111111113	0.6202531645569619	0.48051948051948046	0.496732026143791	0.1451905626134299	0.05141724122391929	0.2405950283812876	0.054093959726786954	1.0	1.0	0.5042049065241363	0.0	0.8526785714285718	0.0	0.08139534883720932	0.0645962732919255	0.07712978318285116	0.0631163708086785	0.05835543766578251	0.05763688760806916	0.05957154587986909	0.07712978318285116	0.06468658263537039	0.03001165876501493	2.8633274877843027e-08	4.4540855025463965e-11	3.088368875562293e-11	0.00043376347736443757	0.10777187067826699	0.11490685743524257	8.663196216439642e-05	0.2308861455850737	0.002797202868981523	0.7507072298573289	0.03071017274472217	8.004105954080078e-09	0.018181818181818164	0.7249999999999994	0.015794481448665663	0.10171183300073675	0.4645955225054478	0.22554666701740805	0.6798496846744307	0.17691012708577872	0.00944625421605464
22_30	0.444436382452141	1.0	0.39749697827358726	0.0033210333031825135	0.24845803029255914	0.005691057026761282	0.36282790411894805	0.5173603501999305	0.5534148228924273	0.5480434286290595	0.34609966172336865	0.5073680452523934	0.4967970672413927	0.5484095177911442	0.3628279041189507	0.5173603501999293	0.5534148228924254	0.5480434286290612	0.34609966172336826	0.5073680452523969	0.49679706724139294	0.5484095177911418	0.0026785714950820945	0.6479999999999999	0.0	0.999999999464082	4.174012349669125e-10	0.002610837452001992	2.1055924771532688e-08	1.4860555360302584e-08	4.0950456454288567e-10	3.198588237146059e-09	9.396575473433964e-10	1.273740969307377e-10	1.5137655021341493e-10	0.0	0.0	1.0	0.10297249333529646	0.030872521483446082	0.049135289279846804	0.16666666666666669	0.0005249344005046846	0.6666666666666667	0.8400000000000001	0.6060606060606062	0.055120039196472445	0.2941176470588234	0.40512820512820513	0.7000000000000001	0.8472222222222223	0.8356164383561644	0.14189189189189189	0.07734056987788333	0.11987680644397065	0.6265822784810126	0.4740259740259739	0.522875816993464	0.14944120737415156	0.04890908311543563	0.21608638987153211	0.04814317672500744	1.0	1.0	0.4981915911885114	0.0	0.8526785714285718	0.0	0.06976744186046513	0.059627329192546576	0.07740617898163503	0.0631163708086785	0.0716180371352785	0.05115273775216138	0.06094779569428628	0.07740617898163503	0.07112761181788858	0.056482178213033474	3.294949507433201e-08	2.8817803563563588e-11	5.4496045235453876e-11	0.0015375987579653576	0.12418981168910667	0.1733201075871826	0.0006136501295298731	0.2902205898812232	0.003496503554002383	0.6653825487152342	0.02687140115163194	7.36457614291313e-09	0.015909090909090904	0.6499999999999984	0.0036631779252962182	0.2686272394565896	0.6170434161861548	0.45794178525841145	0.4774766988671634	0.1160256990527208	0.007817589719581932
22_31	0.6690477585596576	0.524335766293024	0.5946518433162492	0.00295202963862697	0.07719816000173695	0.004878048869940392	0.624028569860741	0.6607968067340764	0.7090156810891186	0.5985855613444283	0.5671824660022818	0.722601381975548	0.75167495727494	0.6183327297509258	0.6240285698607444	0.6607968067340738	0.7090156810891174	0.5985855613444321	0.5671824660022807	0.7226013819755518	0.7516749572749415	0.6183327297509218	0.00208333338025171	0.6260000000000001	0.0	0.9999999994746709	3.9621925007000716e-10	0.0022167487877111404	8.026177350945553e-08	1.5862054289515124e-08	3.9135332456357374e-10	3.1224138307281105e-09	7.696672143566704e-10	7.87006253603314e-11	1.2989132059884249e-10	0.0	0.0	1.0	0.12125110912488249	0.04362049789611438	0.042107501413834465	0.20833333333333331	0.001574803163320051	0.6666666666666667	0.7999999999999999	0.6060606060606062	0.06369426751592357	0.2941176470588234	0.3846153846153846	0.7000000000000001	0.8750000000000002	0.8630136986301371	0.13513513513513511	0.07457180500658765	0.12008281573498972	0.6518987341772151	0.461038961038961	0.5098039215686274	0.1620640604306662	0.05289982425307549	0.2153435114503815	0.07489932885167357	1.0	1.0	0.49895688355746504	0.0	0.8526785714285718	0.04016064257028113	0.04651162790697673	0.06956521739130436	0.07772864074688288	0.07100591715976333	0.06830238726790451	0.043227665706051875	0.04946708872965421	0.07772864074688288	0.0661543774887969	0.05850731036423521	4.91541808119477e-08	4.8744695051036004e-11	4.97314331640512e-11	0.0007071717009437411	0.19324592141172142	0.10663702432259872	5.8784880572811145e-05	0.3238250561065982	0.003263403336968945	0.8297786517831158	0.024952015355086836	4.574004400764978e-09	0.013636363636363624	0.48750000000000016	0.022169362512459916	0.1675575894721444	0.48293636233396564	0.32236365291817315	0.6193415761083996	0.0883698675932469	0.012703583227960311
22_32	0.3728806991995315	0.7187727579546241	0.6796587663175365	0.0036900369462592154	0.15328253285099372	0.004471544809276183	0.5698107446647479	0.632273301130706	0.589684818527072	0.5129151890938733	0.4143992831886355	0.5982849308562718	0.5849647270782176	0.5254308715092562	0.5698107446647518	0.632273301130704	0.5896848185270712	0.5129151890938777	0.4143992831886346	0.5982849308562762	0.5849647270782196	0.5254308715092532	0.002083333397575418	0.6319999999999999	0.0	0.9999999994944486	3.8350222611992723e-10	0.0018719211937326702	8.269672780199105e-08	1.637565941407538e-08	3.913266313714941e-10	3.4363576817015357e-09	7.340384940546619e-10	8.667385189346221e-11	1.2277870978457206e-10	0.0	0.0	1.0	0.10417036378533288	0.0387908219522276	0.047090337216127605	0.16666666666666669	0.0007874016122152276	0.6666666666666667	0.8800000000000001	0.6060606060606062	0.047180938900684144	0.2941176470588234	0.42564102564102557	0.6666666666666664	0.8611111111111109	0.7808219178082193	0.12848232848232846	0.07878787878787877	0.132023179642227	0.6645569620253166	0.6558441558441558	0.6666666666666669	0.10700823677230234	0.038799513316209296	0.245801526717557	0.07977628634596624	1.0	1.0	0.49626587717981374	0.0	0.8526785714285718	0.0	0.05813953488372092	0.0645962732919255	0.07808181315644003	0.0670611439842209	0.061007957559681705	0.04682997118155619	0.058399029784621206	0.07808181315644003	0.06624071836465638	0.062494018597780046	3.095904659023573e-08	1.333401915760104e-11	6.017626739565257e-11	0.0039848810787497125	0.09968420704994384	0.17538733912228172	0.00014953249859480625	0.25987338313096214	0.003729603757467602	0.765442054524836	0.036468330134357504	4.574004400764978e-09	0.009090909090909092	0.7875000000000006	0.004329210279377898	0.2160032383820925	0.5710537284403248	0.29361107510680856	0.5516754202915407	0.07493738265727776	0.008794788406089542
22_33	0.5662400446472253	0.7570388324446908	0.4321273508425195	0.00295202963862697	0.0942048629607053	0.004878048940925342	0.5833752258395641	0.5436539011006759	0.5695501160156793	0.41254961305555227	0.43729758034552957	0.5441131029223609	0.563351220425609	0.3864120936222674	0.5833752258395676	0.5436539011006739	0.5695501160156773	0.4125496130555547	0.43729758034552846	0.544113102922365	0.5633512204256107	0.3864120936222682	0.0017857143358292987	0.713	0.0	0.9999999994106078	3.6404158549784123e-10	0.018177339912995354	1.9056739324032943e-08	1.3711596445861412e-08	3.5623674500948304e-10	3.0064556067164942e-09	6.993919256575354e-10	1.6188018610637e-10	1.4547594814153317e-10	0.0	0.0	1.0	0.10128660158984444	0.029902631835147558	0.05370103081773325	0.16666666666666669	0.0005249344234210861	0.7000000000000001	0.9600000000000002	0.6060606060606062	0.04063254996705467	0.3142857142857141	0.4666666666666667	0.6777777777777778	0.6527777777777778	0.7397260273972605	0.19567567567567568	0.08525252525252558	0.1005291005291005	0.5696202531645571	0.5064935064935066	0.5294117647058824	0.12233649257242744	0.04283566603849471	0.23601581900119525	0.07592841162512388	1.0	1.0	0.49951012728276034	0.0	0.8526785714285718	0.0	0.06976744186046513	0.04968944099378881	0.06813156440022113	0.05522682445759368	0.061007957559681705	0.04394812680115274	0.05281647346642941	0.06813156440022113	0.06017958902466244	0.13936215460708096	1.1816402435857815e-08	3.548293986893864e-11	7.321196215936106e-11	0.001653241586720769	0.28703332347264005	0.22308411426729466	0.0003068354914497993	0.4209233059308858	0.0030303030792308504	0.7643048880866107	0.019193857965451522	4.574004400764978e-09	0.013636363636363624	0.6124999999999997	0.020647002851921312	0.20210993297890928	0.574586334726365	0.4196604812882204	0.496134487244383	0.2079978007106859	0.008794788444009865
22_34	0.7054046769043358	0.7570388324446908	0.585245916180604	0.005166051690396756	0.09989452177952998	0.004471544856599484	0.5575490712827087	0.6052811485002225	0.652438105843146	0.7138398953451465	0.39390843677090015	0.6260367667975226	0.6741797379404011	0.7354364281661717	0.5575490712827121	0.60528114850022	0.6524381058431432	0.7138398953451518	0.39390843677089965	0.6260367667975261	0.6741797379404026	0.7354364281661675	0.0020833333802517096	0.587	0.0	0.999999999493465	3.992382082910632e-10	0.00241379311197129	6.074426635769259e-09	1.3412990544145965e-08	4.438566910374952e-10	3.188181995038752e-09	8.510904840686778e-10	1.6692452494685623e-10	1.8775673182698931e-10	0.0	0.0	1.0	0.10075421472258776	0.056548527442188065	0.03524053524789423	0.25	0.0007874015816600254	0.6666666666666667	0.8800000000000001	0.6060606060606062	0.047180938900684144	0.2941176470588234	0.42564102564102557	0.6666666666666664	0.8333333333333333	0.8767123287671235	0.13513513513513511	0.06909090909090909	0.11111111111111113	0.6329113924050632	0.5259740259740261	0.5098039215686274	0.13324258923170043	0.05105448154657287	0.26610687022900736	0.08067114093293339	1.0	1.0	0.4993821249485209	0.0	0.8526785714285718	0.0	0.04651162790697673	0.0645962732919255	0.07682267673975798	0.0670611439842209	0.061007957559681705	0.04610951008645532	0.055529254457842334	0.07682267673975798	0.06629252288735772	0.03692896454096071	1.5357982081434735e-08	2.071804117083638e-12	4.9934321350802615e-11	0.020501134680995407	0.1876953042830247	0.07519497879889415	0.00022778780814087894	0.33816016452017206	0.0023310023738576614	0.6087983469827148	0.02687140115163194	9.024454321241066e-09	0.02499999999999999	0.48750000000000016	0.02683158896057126	0.15189037429960212	0.5549721286973917	0.23406939736804416	0.5729786533367475	0.18373417749569668	0.007817589738542158
22_35	0.23227352302753096	0.7798129881160801	0.21886590132223943	0.003690036989216898	0.1299081914696	0.004471544880261134	0.6730019900737677	0.5891285453703362	0.5179315531258358	0.5385459607456611	0.5327046884508878	0.6638414943813851	0.5715312672103308	0.5398745601167108	0.6730019900737709	0.5891285453703335	0.5179315531258332	0.5385459607456636	0.5327046884508864	0.6638414943813896	0.5715312672103326	0.5398745601167075	0.0026785715037439487	0.6310000000000001	0.0	0.9999999994424102	4.1298330795171636e-10	0.0021182266126778806	7.784151516104517e-08	1.945858634475116e-08	4.2556587808475424e-10	3.5753861805497715e-09	8.5239305074306e-10	9.523207363913027e-11	1.3518291942389072e-10	0.0	0.0	1.0	0.1080745341460759	0.03274406922388222	0.047231385629018456	0.16666666666666669	0.0013123359898035106	0.6666666666666667	0.8400000000000001	0.6060606060606062	0.05512003919647222	0.2941176470588234	0.40512820512820513	0.6666666666666664	0.7777777777777778	0.7945205479452057	0.1497938616582681	0.07727272727272727	0.11458333333333334	0.7468354430379748	0.5779220779220778	0.6078431372549019	0.1456837370788293	0.05037461844417736	0.23297709923664106	0.07659955256795536	1.0	1.0	0.49380574908006036	0.0	0.8526785714285718	0.0	0.08139534883720932	0.059627329192546576	0.07989374117068974	0.07100591715976333	0.06366047745358092	0.056195965417867436	0.06478678793454751	0.07989374117068974	0.07440856502415902	0.02847239121235156	3.020127293040888e-08	3.072713511079997e-11	3.169836288698405e-11	0.0007821841881872774	0.12375761419835282	0.14703629368120016	0.0001348356186047133	0.36863869687723805	0.0025641026180275367	0.7570389591192356	0.028790786948177056	8.673806747704097e-09	0.015909090909090904	0.6124999999999997	0.020076117983719128	0.2168251493024021	0.6891436419711611	0.40121366277578685	0.4441461865317863	0.07100319772419371	0.007491856824079479
22_36	0.6909451331237675	0.8585367935996813	0.4043855650075693	0.003321033195788306	0.09285602405507444	0.004065040748611975	0.5165462269073134	0.5986484107503084	0.7179157364151206	0.5891240382703626	0.502009089652795	0.5643283007024956	0.7442315496335032	0.6140802995598011	0.5165462269073168	0.5986484107503065	0.7179157364151189	0.5891240382703661	0.5020090896527939	0.5643283007024997	0.7442315496335052	0.6140802995597987	0.002976190565490068	0.5250000000000001	0.0	0.9999999996014799	3.559717388510066e-10	0.0019704433658985503	1.4584967742267295e-09	1.2058721399828283e-08	4.023273966750742e-10	2.8637719552269263e-09	8.832360069001924e-10	8.927971416077106e-11	1.4622179230695826e-10	0.0	0.0	1.0	0.10137533273610885	0.01878717059220969	0.05306901443286467	0.16666666666666669	0.0007874015663824243	0.6666666666666667	0.9200000000000002	0.6363636363636365	0.03980891719745228	0.27472527472527475	0.4240631163708103	0.6777777777777778	0.7916666666666667	0.7945205479452057	0.14954954954955027	0.07878787878787877	0.11706349206349206	0.6518987341772151	0.4545454545454545	0.46405228758169936	0.16480620540486815	0.05915208127693382	0.245801526717557	0.0932438478689068	1.0	1.0	0.4989904145750207	0.0	0.8526785714285718	0.012048192771084336	0.04651162790697673	0.0645962732919255	0.07775935139119218	0.07100591715976333	0.06896551724137932	0.03674351585014408	0.04856136233957607	0.07775935139119218	0.0670695907489853	0.07689701283126706	5.850182657329418e-08	1.3542703044936856e-11	9.260516885094836e-11	0.005968416614048355	0.18946903040353247	0.11373728904672545	5.576771152090194e-05	0.2513095702384107	0.003030303106367289	0.771488281041362	0.023032629558541715	6.753858068117412e-09	0.011363636363636352	0.6624999999999981	0.009324452901760987	0.2290708199051263	0.5443931830472045	0.20425233671667903	0.5704714666002699	0.14677969755447415	0.01628664513536854
22_37	0.5882189037135351	0.835989811760385	0.4131534255692385	0.0029520296171481283	0.3044707109811294	0.00487804884627874	0.5720712248603682	0.5319299330473664	0.4872121799467738	0.3151267295420883	0.5165266437716146	0.5407643981707634	0.5036217974498945	0.2992515216176419	0.5720712248603724	0.5319299330473646	0.4872121799467746	0.31512672954208937	0.5165266437716136	0.5407643981707672	0.5036217974498939	0.2992515216176406	0.002083333397575418	0.6390000000000001	0.0	0.9999999994630537	3.700510551380562e-10	0.0025615763730874935	2.6225480388349293e-08	1.3132993138960679e-08	3.9288667528605534e-10	3.1312462388307448e-09	7.831872124818318e-10	1.8210389049251529e-10	1.674043588429894e-10	0.0	0.0	1.0	0.10913930788317192	0.05201013912716272	0.040593556049129065	0.16666666666666669	0.0010498687704541669	0.6666666666666667	0.7999999999999999	0.6363636363636365	0.06369426751592357	0.27472527472527475	0.36489151873767284	0.711111111111111	0.6666666666666667	0.7534246575342466	0.20296767355590922	0.0883258817685052	0.10096278948737972	0.4683544303797468	0.37012987012987003	0.496732026143791	0.1412280701754381	0.03627596773466714	0.15208455666470913	0.07870246084368702	1.0	1.0	0.49435913818250643	0.0	0.8526785714285718	0.0	0.06976744186046513	0.0608695652173913	0.07886493458632761	0.0670611439842209	0.06366047745358092	0.052593659942363105	0.059642831666712734	0.07886493458632761	0.07325159731397637	0.122075521292678	3.0371691074654254e-08	1.0024437711274611e-11	1.1838374052531462e-10	0.010284949204562239	0.23863966256346686	0.27433356793341573	0.0032966559976106173	0.523946415349352	0.003263403296264288	0.8107250112435525	0.028790786948177056	5.081883912591192e-09	0.009090909090909092	0.5750000000000007	0.005090390108262592	0.19397088412191862	0.6233814360738255	0.07893267276790662	0.5295307310820937	0.14656940688790104	0.00912052132055222
22_38	0.6824718854632692	0.8585367935996813	0.7835583416842062	0.00258302588815606	0.06678464673259474	0.005691056991268807	0.5927619350188011	0.5968532508861354	0.6056530376518292	0.6069396779267763	0.5561092270087455	0.6017904708317732	0.6245830007292411	0.6198869300797533	0.5927619350188046	0.5968532508861345	0.6056530376518275	0.606939677926779	0.5561092270087447	0.6017904708317767	0.6245830007292419	0.6198869300797502	0.0023809524419978294	0.59	0.0	0.9999999994942618	4.415277168050576e-10	0.0024137931148386646	2.6054860738717966e-08	1.3766000140206157e-08	5.148883902901527e-10	2.977217937674547e-09	1.0336609793822211e-09	1.113423529142556e-10	2.1055455939619192e-10	0.0	0.0	1.0	0.11592724045489818	0.04147215570016359	0.039496954694601294	0.25	0.0013123359898035106	0.6666666666666667	0.7999999999999999	0.6060606060606062	0.06369426751592357	0.2941176470588234	0.3846153846153846	0.7000000000000001	0.8472222222222223	0.8356164383561644	0.14189189189189189	0.07734056987788333	0.11987680644397065	0.6645569620253166	0.6038961038961039	0.6862745098039217	0.11910163339382937	0.03736675262388495	0.20405222230149084	0.05051454138281869	1.0	1.0	0.4967091314502353	0.0	0.8526785714285718	0.0	0.09302325581395346	0.06956521739130436	0.09131810085375588	0.08284023668639053	0.08488063660477453	0.05115273775216138	0.06154593252562822	0.09131810085375593	0.07710240028403328	0.04406666290704248	3.120147383519236e-08	1.6067930424304528e-11	5.3195699332655595e-11	0.0028970047199555057	0.06593216264267002	0.12218051721640373	8.619933469287546e-05	0.25850595538723586	0.0027972028350609747	0.708366257952893	0.040307101727447725	5.613723564467241e-09	0.02272727272727271	0.6124999999999997	0.02321598477683022	0.1774866055854245	0.538068345230884	0.11191985580994293	0.6166410544808495	0.11752533764191167	0.009120521301592055
22_39	0.763269697773085	0.7798129881160801	0.5862893766713057	0.003321033260224831	0.15140582809561362	0.005284552930604598	0.6884063387352499	0.677445720586565	0.6687248856699427	0.5952585541976506	0.622199744515887	0.6841616598574543	0.6679261614183013	0.5892667638223736	0.6884063387352545	0.677445720586563	0.6687248856699404	0.5952585541976527	0.6221997445158888	0.6841616598574581	0.6679261614183024	0.5892667638223703	0.0026785715210676567	0.5600000000000002	0.0	0.9999999995480516	3.6901402259006185e-10	0.0027093596141320687	1.917177036180917e-08	1.7311934475896665e-08	4.506786911470226e-10	3.3814884574169456e-09	9.788005053658606e-10	2.0471080956285722e-10	1.7840899251466156e-10	0.0	0.0	1.0	0.1046140195063251	0.03922798133861883	0.04313894108311229	0.20833333333333331	0.0026246719490518183	0.6666666666666667	0.8400000000000001	0.6060606060606062	0.055120039196472445	0.2941176470588234	0.40512820512820513	0.7555555555555554	0.8750000000000002	0.7123287671232877	0.15151515151515244	0.10052246603970716	0.14887794198139045	0.5253164556962026	0.5779220779220778	0.6143790849673202	0.09251952970882972	0.031780902167545345	0.22888040712468166	0.08604026844432935	1.0	1.0	0.4844538530572932	0.0	0.8526785714285718	0.0	0.06976744186046513	0.06956521739130436	0.09200909035071556	0.07889546351084811	0.0716180371352785	0.05547550432276656	0.0732122666527014	0.09200909035071557	0.09157313072548309	0.14829469556589883	2.9780410654795224e-08	4.0429475265523455e-11	1.3457900048945006e-10	0.0027339634071278855	0.2066968970045801	0.22484151918208287	0.00027369693988943394	0.3570033965362143	0.0037296037846040403	0.7368133618928535	0.03262955854126728	6.170653719595073e-09	0.015909090909090904	0.7124999999999996	0.004519505231753034	0.19968286605145777	0.4865602130438279	0.18596097828043906	0.6586559631197916	0.08863608987730416	0.014983713420637307
